acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
440.0,3285.98,301W06440,69.85,0.0,3,0.0,40.3,99.45,6.39,69.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0306,-0.0843,121.6648,63.46,6.6,10.43,23.6987,63.25,0.0,0.0,0.0,99.45,40.3,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
437.5,3267.31,301W06437,67.35,0.0,3,0.0,37.8,96.95,6.39,67.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0304,-0.0839,118.956,60.96,6.6,10.86,23.6987,60.75,0.0,0.0,0.0,96.95,37.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
435.0,3248.64,301W06435,64.85,0.0,3,0.0,35.3,94.5,6.39,64.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0302,-0.0834,116.209,58.46,6.6,11.33,23.6987,58.25,0.0,0.0,0.0,94.5,35.3,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
432.5,3229.97,301W06432,62.35,0.0,3,0.0,32.8,92.0,6.39,62.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.03,-0.0829,113.4224,55.96,6.6,11.84,23.6987,55.75,0.0,0.0,0.0,92.0,32.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
430.0,3211.3,301W06430,59.85,0.0,3,0.0,30.3,89.5,6.39,59.85,0,10,10,0,1,0,-1.0,0.0,0.0001,0.0298,-0.0824,110.5943,53.46,6.6,12.39,23.6987,53.25,0.0,0.0,0.0,89.5,30.3,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
427.5,3192.63,301W06427,57.35,0.0,3,0.0,27.8,87.0,6.39,57.35,0,10,10,0,0,0,-0.9999,0.0,0.0001,0.0295,-0.0819,107.7228,50.96,6.6,13.0,23.6987,50.75,0.0,0.0,0.0,87.0,27.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
425.0,3173.96,301W06425,54.85,0.0,3,0.0,25.3,84.55,6.39,54.85,0,10,10,0,0,0,-0.9999,0.0,0.0003,0.0291,-0.0815,104.8056,48.46,6.6,13.68,23.6987,48.25,0.0,0.0,0.0,84.55,25.3,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
422.5,3155.29,301W06422,52.35,0.0,3,0.0,22.8,82.05,6.39,52.35,0,10,10,0,0,0,-0.9997,0.0001,0.0005,0.0285,-0.081,101.8405,45.96,6.59,14.4,23.6987,45.76,0.0,0.0,0.0,82.05,22.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
420.0,3136.61,301W06420,44.15,-5.9,5,-11.79,42.15,79.6,0.69,50.05,8,10,2,86413,11,-4,-0.9995,0.0001,0.0009,0.0276,-0.0805,53.0412,43.46,0.89,2.06,23.6987,43.26,45.5,45.5,41.0,79.6,20.3,ITM,-1,10,17,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
417.5,3117.94,301W06417,47.4,0.0,3,0.0,38.95,77.1,6.44,47.4,0,10,2,0,0,0,-0.9991,0.0003,0.0016,0.0262,-0.08,96.0644,40.96,6.64,16.29,23.6987,40.76,0.0,0.0,0.0,77.1,17.8,ITM,0,10,16,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
415.0,3099.27,301W06415,44.9,0.0,3,0.0,36.6,74.6,6.44,44.9,0,10,2,0,0,0,-0.9983,0.0004,0.0028,0.024,-0.0794,92.9344,38.46,6.64,17.35,23.6987,38.26,0.0,0.0,0.0,74.6,15.3,ITM,0,10,16,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
412.5,3080.6,301W06412,42.4,0.0,3,0.0,34.15,72.1,6.44,42.4,0,10,2,0,0,0,-0.997,0.0007,0.0048,0.0205,-0.0789,89.7439,35.96,6.63,18.54,23.6987,35.77,0.0,0.0,0.0,72.1,12.8,ITM,0,10,16,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
410.0,3061.93,301W06410,39.9,0.0,3,0.0,31.55,69.55,6.44,39.9,0,10,2,0,9,0,-0.9948,0.0012,0.0078,0.0152,-0.0782,86.4886,33.46,6.62,19.89,23.6987,33.28,0.0,0.0,0.0,69.55,10.3,ITM,0,10,16,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
407.5,3043.26,301W06407,37.4,0.0,3,0.0,29.05,67.05,6.44,37.4,0,10,2,0,0,0,-0.9913,0.0019,0.0124,0.0072,-0.0775,83.1637,30.96,6.6,21.43,23.6987,30.8,0.0,0.0,0.0,67.05,7.78,ITM,0,10,16,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
405.0,3024.59,301W06405,34.9,0.0,3,0.0,27.2,64.5,6.44,34.9,0,2,2,0,5,0,-0.9857,0.0029,0.019,-0.0043,-0.0766,79.7636,28.46,6.58,23.23,23.6987,28.32,0.0,0.0,0.0,64.55,5.28,ITM,0,2,2,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
