stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2024-05-30 00:00:00,362.35,365.0,365.5,361.6,2000,181960950,N,101V09,2025-06-05,19:38:08
2024-05-31 00:00:00,362.25,363.55,365.75,361.25,1930,175360550,N,101V09,2025-06-05,19:38:08
2024-06-03 00:00:00,368.4,363.5,369.65,363.5,1846,169444613,N,101V09,2025-06-05,19:38:08
2024-06-04 00:00:00,365.45,367.45,367.45,364.75,1584,144976325,N,101V09,2025-06-05,19:38:08
2024-06-05 00:00:00,368.8,368.05,370.15,365.85,2509,231289000,N,101V09,2025-06-05,19:38:08
2024-06-07 00:00:00,374.3,372.35,375.65,371.7,7461,696800663,N,101V09,2025-06-05,19:38:08
2024-06-10 00:00:00,370.4,370.5,372.75,368.45,36459,3376784235,N,101V09,2025-06-05,19:38:08
2024-06-11 00:00:00,371.35,370.05,371.65,368.95,55000,5095301503,N,101V09,2025-06-05,19:38:08
2024-06-12 00:00:00,374.05,370.35,374.05,369.9,54726,5088781335,N,101V09,2025-06-05,19:38:08
2024-06-13 00:00:00,376.95,377.85,381.0,376.35,138654,13122965563,N,101V09,2025-06-05,19:38:08
2024-06-14 00:00:00,377.45,375.5,379.05,375.5,230436,21746520538,N,101V09,2025-06-05,19:38:08
2024-06-17 00:00:00,375.95,376.0,377.4,374.8,222146,20890835395,N,101V09,2025-06-05,19:38:08
2024-06-18 00:00:00,379.6,379.15,380.2,377.15,204416,19375332800,N,101V09,2025-06-05,19:38:08
2024-06-19 00:00:00,385.7,382.6,385.9,382.25,248824,23912175143,N,101V09,2025-06-05,19:38:08
2024-06-20 00:00:00,386.8,385.2,387.9,384.45,216117,20868875688,N,101V09,2025-06-05,19:38:08
2024-06-21 00:00:00,383.45,383.25,384.65,381.4,240866,23053566768,N,101V09,2025-06-05,19:38:08
2024-06-24 00:00:00,380.7,381.45,381.9,378.85,240260,22835116163,N,101V09,2025-06-05,19:38:08
2024-06-25 00:00:00,381.95,379.65,382.4,379.15,212546,20258499775,N,101V09,2025-06-05,19:38:08
2024-06-26 00:00:00,384.75,380.5,384.75,378.95,249952,23872022025,N,101V09,2025-06-05,19:38:08
2024-06-27 00:00:00,383.8,381.7,384.3,379.5,266342,25448050500,N,101V09,2025-06-05,19:38:08
2024-06-28 00:00:00,386.35,385.55,386.35,383.65,240708,23168446775,N,101V09,2025-06-05,19:38:08
2024-07-01 00:00:00,386.7,384.3,387.05,383.7,210015,20255280163,N,101V09,2025-06-05,19:38:08
2024-07-02 00:00:00,383.5,384.2,386.3,382.7,261345,25090244975,N,101V09,2025-06-05,19:38:08
2024-07-03 00:00:00,385.3,386.0,386.55,382.2,261528,25141092775,N,101V09,2025-06-05,19:38:08
2024-07-04 00:00:00,391.05,388.7,391.1,388.15,265711,25877306113,N,101V09,2025-06-05,19:38:08
2024-07-05 00:00:00,398.0,390.7,399.55,390.55,357674,35440409150,N,101V09,2025-06-05,19:38:08
2024-07-08 00:00:00,396.7,397.1,398.9,396.5,214469,21316451313,N,101V09,2025-06-05,19:38:08
2024-07-09 00:00:00,398.05,398.9,399.7,395.7,230399,22903317138,N,101V09,2025-06-05,19:38:08
2024-07-10 00:00:00,398.35,396.5,398.5,395.8,204144,20276425888,N,101V09,2025-06-05,19:38:08
2024-07-11 00:00:00,400.55,401.7,402.45,399.1,261983,26242848573,N,101V09,2025-06-05,19:38:08
2024-07-12 00:00:00,395.25,396.25,397.85,392.95,304612,30082280300,N,101V09,2025-06-05,19:38:08
2024-07-15 00:00:00,397.25,396.6,397.35,393.6,253257,25030893043,N,101V09,2025-06-05,19:38:08
2024-07-16 00:00:00,397.2,395.55,398.65,395.35,260675,25871089050,N,101V09,2025-06-05,19:38:08
2024-07-17 00:00:00,394.2,397.8,398.45,393.6,237807,23534420413,N,101V09,2025-06-05,19:38:08
2024-07-18 00:00:00,390.3,390.0,391.2,387.1,317896,30897556075,N,101V09,2025-06-05,19:38:08
2024-07-19 00:00:00,386.0,387.3,387.45,383.45,238581,23000344600,N,101V09,2025-06-05,19:38:08
2024-07-22 00:00:00,382.2,383.35,386.3,380.2,315086,30116773675,N,101V09,2025-06-05,19:38:08
2024-07-23 00:00:00,383.2,384.5,386.7,382.4,264943,25463079988,N,101V09,2025-06-05,19:38:08
2024-07-24 00:00:00,380.95,380.25,383.8,379.15,265252,25294510025,N,101V09,2025-06-05,19:38:08
2024-07-25 00:00:00,374.35,375.35,376.0,372.4,291570,27270461675,N,101V09,2025-06-05,19:38:08
2024-07-26 00:00:00,375.95,373.5,377.15,373.1,264204,24801269250,N,101V09,2025-06-05,19:38:08
2024-07-29 00:00:00,380.25,378.95,381.85,377.25,246055,23387166460,N,101V09,2025-06-05,19:38:08
2024-07-30 00:00:00,376.9,375.9,377.55,375.2,229488,21585429238,N,101V09,2025-06-05,19:38:08
2024-07-31 00:00:00,382.0,375.7,382.15,374.75,304966,28857558038,N,101V09,2025-06-05,19:38:08
2024-08-01 00:00:00,382.55,386.0,386.25,382.1,279488,26801982568,N,101V09,2025-06-05,19:38:08
2024-08-02 00:00:00,366.7,374.1,374.7,365.15,384276,35485023170,N,101V09,2025-06-05,19:38:08
2024-08-05 00:00:00,330.45,359.65,360.0,324.6,646511,55650019213,N,101V09,2025-06-05,19:38:08
2024-08-06 00:00:00,340.0,343.9,352.15,338.4,641528,55280793713,N,101V09,2025-06-05,19:38:08
2024-08-07 00:00:00,350.5,335.1,353.75,334.3,555860,48413340150,N,101V09,2025-06-05,19:38:08
2024-08-08 00:00:00,346.05,343.4,349.6,341.05,466468,40302004738,N,101V09,2025-06-05,19:38:08
2024-08-09 00:00:00,352.95,356.45,356.95,350.05,307630,27098276743,N,101V09,2025-06-05,19:38:08
2024-08-12 00:00:00,355.85,353.25,357.4,352.55,217970,19387962950,N,101V09,2025-06-05,19:38:08
2024-08-13 00:00:00,357.35,358.15,359.1,355.4,215281,19216595963,N,101V09,2025-06-05,19:38:08
2024-08-14 00:00:00,360.95,362.95,363.15,359.35,251637,22696947713,N,101V09,2025-06-05,19:38:08
2024-08-16 00:00:00,369.25,368.1,370.0,367.1,249682,23016090033,N,101V09,2025-06-05,19:38:08
2024-08-19 00:00:00,365.05,371.0,371.8,364.3,242348,22275094363,N,101V09,2025-06-05,19:38:08
2024-08-20 00:00:00,369.65,371.0,371.45,368.15,197941,18295187663,N,101V09,2025-06-05,19:38:08
2024-08-21 00:00:00,369.2,367.45,369.8,366.7,178119,16401477150,N,101V09,2025-06-05,19:38:08
2024-08-22 00:00:00,369.45,371.2,371.25,367.45,196201,18100886700,N,101V09,2025-06-05,19:38:08
2024-08-23 00:00:00,368.85,366.0,370.6,365.95,172171,15861246513,N,101V09,2025-06-05,19:38:08
2024-08-26 00:00:00,367.1,369.4,370.8,366.0,211732,19477055075,N,101V09,2025-06-05,19:38:08
2024-08-27 00:00:00,366.35,366.2,367.0,364.4,171362,15666219413,N,101V09,2025-06-05,19:38:08
2024-08-28 00:00:00,367.45,364.95,367.45,362.75,208036,18958294738,N,101V09,2025-06-05,19:38:08
2024-08-29 00:00:00,361.65,361.5,362.35,359.05,221595,19996595875,N,101V09,2025-06-05,19:38:08
2024-08-30 00:00:00,362.8,362.6,364.15,361.5,189546,17198148293,N,101V09,2025-06-05,19:38:08
2024-09-02 00:00:00,362.7,362.0,363.25,358.35,207757,18759155813,N,101V09,2025-06-05,19:38:08
2024-09-03 00:00:00,359.25,363.05,364.0,359.15,177594,16053472688,N,101V09,2025-06-05,19:38:08
2024-09-04 00:00:00,346.8,349.0,351.2,346.1,362222,31561877600,N,101V09,2025-06-05,19:38:08
2024-09-05 00:00:00,346.1,348.7,351.55,344.2,312442,27178943470,N,101V09,2025-06-05,19:38:08
2024-09-06 00:00:00,342.2,347.0,347.75,340.45,340197,29219355075,N,101V09,2025-06-05,19:38:08
2024-09-09 00:00:00,341.5,334.0,341.8,333.55,308062,26039584323,N,101V09,2025-06-05,19:38:08
2024-09-10 00:00:00,339.15,341.75,342.75,337.75,302860,25735558350,N,101V09,2025-06-05,19:38:08
2024-09-11 00:00:00,335.85,339.8,339.8,332.85,250888,21077418025,N,101V09,2025-06-05,19:38:08
2024-09-12 00:00:00,342.95,340.4,343.1,339.45,128530,10955720375,N,101V09,2025-06-05,19:38:08
2024-09-12 00:00:00,342.95,340.4,343.1,339.45,128530,10955720375,N,101V09,2025-06-05,20:19:48
2024-09-11 00:00:00,335.85,339.8,339.8,332.85,250888,21077418025,N,101V09,2025-06-05,20:19:48
2024-09-10 00:00:00,339.15,341.75,342.75,337.75,302860,25735558350,N,101V09,2025-06-05,20:19:48
2024-09-09 00:00:00,341.5,334.0,341.8,333.55,308062,26039584323,N,101V09,2025-06-05,20:19:48
2024-09-06 00:00:00,342.2,347.0,347.75,340.45,340197,29219355075,N,101V09,2025-06-05,20:19:48
2024-09-05 00:00:00,346.1,348.7,351.55,344.2,312442,27178943470,N,101V09,2025-06-05,20:19:48
2024-09-04 00:00:00,346.8,349.0,351.2,346.1,362222,31561877600,N,101V09,2025-06-05,20:19:48
2024-09-03 00:00:00,359.25,363.05,364.0,359.15,177594,16053472688,N,101V09,2025-06-05,20:19:48
2024-09-02 00:00:00,362.7,362.0,363.25,358.35,207757,18759155813,N,101V09,2025-06-05,20:19:48
2024-08-30 00:00:00,362.8,362.6,364.15,361.5,189546,17198148293,N,101V09,2025-06-05,20:19:48
2024-08-29 00:00:00,361.65,361.5,362.35,359.05,221595,19996595875,N,101V09,2025-06-05,20:19:48
2024-08-28 00:00:00,367.45,364.95,367.45,362.75,208036,18958294738,N,101V09,2025-06-05,20:19:48
2024-08-27 00:00:00,366.35,366.2,367.0,364.4,171362,15666219413,N,101V09,2025-06-05,20:19:48
2024-08-26 00:00:00,367.1,369.4,370.8,366.0,211732,19477055075,N,101V09,2025-06-05,20:19:48
2024-08-23 00:00:00,368.85,366.0,370.6,365.95,172171,15861246513,N,101V09,2025-06-05,20:19:48
2024-08-22 00:00:00,369.45,371.2,371.25,367.45,196201,18100886700,N,101V09,2025-06-05,20:19:48
2024-08-21 00:00:00,369.2,367.45,369.8,366.7,178119,16401477150,N,101V09,2025-06-05,20:19:48
2024-08-20 00:00:00,369.65,371.0,371.45,368.15,197941,18295187663,N,101V09,2025-06-05,20:19:48
2024-08-19 00:00:00,365.05,371.0,371.8,364.3,242348,22275094363,N,101V09,2025-06-05,20:19:48
2024-08-16 00:00:00,369.25,368.1,370.0,367.1,249682,23016090033,N,101V09,2025-06-05,20:19:48
2024-08-14 00:00:00,360.95,362.95,363.15,359.35,251637,22696947713,N,101V09,2025-06-05,20:19:48
2024-08-13 00:00:00,357.35,358.15,359.1,355.4,215281,19216595963,N,101V09,2025-06-05,20:19:48
2024-08-12 00:00:00,355.85,353.25,357.4,352.55,217970,19387962950,N,101V09,2025-06-05,20:19:48
2024-08-09 00:00:00,352.95,356.45,356.95,350.05,307630,27098276743,N,101V09,2025-06-05,20:19:48
2024-08-08 00:00:00,346.05,343.4,349.6,341.05,466468,40302004738,N,101V09,2025-06-05,20:19:48
2024-08-07 00:00:00,350.5,335.1,353.75,334.3,555860,48413340150,N,101V09,2025-06-05,20:19:48
2024-08-06 00:00:00,340.0,343.9,352.15,338.4,641528,55280793713,N,101V09,2025-06-05,20:19:48
2024-08-05 00:00:00,330.45,359.65,360.0,324.6,646511,55650019213,N,101V09,2025-06-05,20:19:48
2024-08-02 00:00:00,366.7,374.1,374.7,365.15,384276,35485023170,N,101V09,2025-06-05,20:19:48
2024-08-01 00:00:00,382.55,386.0,386.25,382.1,279488,26801982568,N,101V09,2025-06-05,20:19:48
2024-07-31 00:00:00,382.0,375.7,382.15,374.75,304966,28857558038,N,101V09,2025-06-05,20:19:48
2024-07-30 00:00:00,376.9,375.9,377.55,375.2,229488,21585429238,N,101V09,2025-06-05,20:19:48
2024-07-29 00:00:00,380.25,378.95,381.85,377.25,246055,23387166460,N,101V09,2025-06-05,20:19:48
2024-07-26 00:00:00,375.95,373.5,377.15,373.1,264204,24801269250,N,101V09,2025-06-05,20:19:48
2024-07-25 00:00:00,374.35,375.35,376.0,372.4,291570,27270461675,N,101V09,2025-06-05,20:19:48
2024-07-24 00:00:00,380.95,380.25,383.8,379.15,265252,25294510025,N,101V09,2025-06-05,20:19:48
2024-07-23 00:00:00,383.2,384.5,386.7,382.4,264943,25463079988,N,101V09,2025-06-05,20:19:48
2024-07-22 00:00:00,382.2,383.35,386.3,380.2,315086,30116773675,N,101V09,2025-06-05,20:19:48
2024-07-19 00:00:00,386.0,387.3,387.45,383.45,238581,23000344600,N,101V09,2025-06-05,20:19:48
2024-07-18 00:00:00,390.3,390.0,391.2,387.1,317896,30897556075,N,101V09,2025-06-05,20:19:48
2024-07-17 00:00:00,394.2,397.8,398.45,393.6,237807,23534420413,N,101V09,2025-06-05,20:19:48
2024-07-16 00:00:00,397.2,395.55,398.65,395.35,260675,25871089050,N,101V09,2025-06-05,20:19:48
2024-07-15 00:00:00,397.25,396.6,397.35,393.6,253257,25030893043,N,101V09,2025-06-05,20:19:48
2024-07-12 00:00:00,395.25,396.25,397.85,392.95,304612,30082280300,N,101V09,2025-06-05,20:19:48
2024-07-11 00:00:00,400.55,401.7,402.45,399.1,261983,26242848573,N,101V09,2025-06-05,20:19:48
2024-07-10 00:00:00,398.35,396.5,398.5,395.8,204144,20276425888,N,101V09,2025-06-05,20:19:48
2024-07-09 00:00:00,398.05,398.9,399.7,395.7,230399,22903317138,N,101V09,2025-06-05,20:19:48
2024-07-08 00:00:00,396.7,397.1,398.9,396.5,214469,21316451313,N,101V09,2025-06-05,20:19:48
2024-07-05 00:00:00,398.0,390.7,399.55,390.55,357674,35440409150,N,101V09,2025-06-05,20:19:48
2024-07-04 00:00:00,391.05,388.7,391.1,388.15,265711,25877306113,N,101V09,2025-06-05,20:19:48
2024-07-03 00:00:00,385.3,386.0,386.55,382.2,261528,25141092775,N,101V09,2025-06-05,20:19:48
2024-07-02 00:00:00,383.5,384.2,386.3,382.7,261345,25090244975,N,101V09,2025-06-05,20:19:48
2024-07-01 00:00:00,386.7,384.3,387.05,383.7,210015,20255280163,N,101V09,2025-06-05,20:19:48
2024-06-28 00:00:00,386.35,385.55,386.35,383.65,240708,23168446775,N,101V09,2025-06-05,20:19:48
2024-06-27 00:00:00,383.8,381.7,384.3,379.5,266342,25448050500,N,101V09,2025-06-05,20:19:48
2024-06-26 00:00:00,384.75,380.5,384.75,378.95,249952,23872022025,N,101V09,2025-06-05,20:19:48
2024-06-25 00:00:00,381.95,379.65,382.4,379.15,212546,20258499775,N,101V09,2025-06-05,20:19:48
2024-06-24 00:00:00,380.7,381.45,381.9,378.85,240260,22835116163,N,101V09,2025-06-05,20:19:48
2024-06-21 00:00:00,383.45,383.25,384.65,381.4,240866,23053566768,N,101V09,2025-06-05,20:19:48
2024-06-20 00:00:00,386.8,385.2,387.9,384.45,216117,20868875688,N,101V09,2025-06-05,20:19:48
2024-06-19 00:00:00,385.7,382.6,385.9,382.25,248824,23912175143,N,101V09,2025-06-05,20:19:48
2024-06-18 00:00:00,379.6,379.15,380.2,377.15,204416,19375332800,N,101V09,2025-06-05,20:19:48
2024-06-17 00:00:00,375.95,376.0,377.4,374.8,222146,20890835395,N,101V09,2025-06-05,20:19:48
2024-06-14 00:00:00,377.45,375.5,379.05,375.5,230436,21746520538,N,101V09,2025-06-05,20:19:48
2024-06-13 00:00:00,376.95,377.85,381.0,376.35,138654,13122965563,N,101V09,2025-06-05,20:19:48
2024-06-12 00:00:00,374.05,370.35,374.05,369.9,54726,5088781335,N,101V09,2025-06-05,20:19:48
2024-06-11 00:00:00,371.35,370.05,371.65,368.95,55000,5095301503,N,101V09,2025-06-05,20:19:48
2024-06-10 00:00:00,370.4,370.5,372.75,368.45,36459,3376784235,N,101V09,2025-06-05,20:19:48
2024-06-07 00:00:00,374.3,372.35,375.65,371.7,7461,696800663,N,101V09,2025-06-05,20:19:48
2024-06-05 00:00:00,368.8,368.05,370.15,365.85,2509,231289000,N,101V09,2025-06-05,20:19:48
2024-06-04 00:00:00,365.45,367.45,367.45,364.75,1584,144976325,N,101V09,2025-06-05,20:19:48
2024-06-03 00:00:00,368.4,363.5,369.65,363.5,1846,169444613,N,101V09,2025-06-05,20:19:48
2024-05-31 00:00:00,362.25,363.55,365.75,361.25,1930,175360550,N,101V09,2025-06-05,20:19:48
2024-05-30 00:00:00,362.35,365.0,365.5,361.6,2000,181960950,N,101V09,2025-06-05,20:19:48
2024-05-29 00:00:00,368.2,374.0,374.0,367.95,3902,360455225,N,101V09,2025-06-05,20:19:48
2024-05-28 00:00:00,374.0,374.95,375.1,372.3,1453,135981788,N,101V09,2025-06-05,20:19:48
2024-05-27 00:00:00,374.1,370.3,374.75,369.0,1125,104435075,N,101V09,2025-06-05,20:19:48
2024-05-24 00:00:00,368.75,371.95,371.95,368.0,1830,168949488,N,101V09,2025-06-05,20:19:48
2024-05-23 00:00:00,375.05,374.5,376.7,371.95,877,82074188,N,101V09,2025-06-05,20:19:48
2024-05-22 00:00:00,375.25,375.9,376.0,371.65,540,50521000,N,101V09,2025-06-05,20:19:48
2024-05-21 00:00:00,375.4,376.55,376.55,374.4,451,42309950,N,101V09,2025-06-05,20:19:48
2024-05-20 00:00:00,376.75,376.45,379.2,375.85,579,54606250,N,101V09,2025-06-05,20:19:48
2024-05-17 00:00:00,373.6,376.85,377.8,373.55,534,50145750,N,101V09,2025-06-05,20:19:48
2024-05-16 00:00:00,378.2,379.7,382.0,378.0,2548,241597088,N,101V09,2025-06-05,20:19:48
2024-05-14 00:00:00,374.05,375.05,375.5,373.7,1792,167719000,N,101V09,2025-06-05,20:19:48
2024-05-13 00:00:00,373.85,375.3,376.4,372.4,6069,567860138,N,101V09,2025-06-05,20:19:48
2024-05-10 00:00:00,374.45,375.45,377.2,374.0,2732,256674150,N,101V09,2025-06-05,20:19:48
2024-05-09 00:00:00,372.7,377.55,377.95,372.2,618,57901575,N,101V09,2025-06-05,20:19:48
2024-05-08 00:00:00,377.2,375.7,377.45,375.1,256,24084088,N,101V09,2025-06-05,20:19:48
2024-05-07 00:00:00,375.65,371.05,376.0,371.05,717,67097463,N,101V09,2025-06-05,20:19:48
2024-05-03 00:00:00,366.65,371.1,372.0,366.65,697,64396588,N,101V09,2025-06-05,20:19:48
2024-05-02 00:00:00,367.5,367.25,368.35,365.25,957,87898413,N,101V09,2025-06-05,20:19:48
2024-04-30 00:00:00,369.35,367.15,371.0,366.95,520,48015213,N,101V09,2025-06-05,20:19:48
2024-04-29 00:00:00,367.5,366.2,367.8,365.55,373,34190600,N,101V09,2025-06-05,20:19:48
2024-04-26 00:00:00,363.85,363.55,365.3,361.85,557,50660325,N,101V09,2025-06-05,20:19:48
2024-04-25 00:00:00,360.3,362.6,363.1,359.85,1385,125526763,N,101V09,2025-06-05,20:19:48
2024-04-24 00:00:00,366.4,364.65,367.45,363.55,309,28278913,N,101V09,2025-06-05,20:19:48
2024-04-23 00:00:00,360.2,360.0,361.7,358.85,330,29756600,N,101V09,2025-06-05,20:19:48
2024-04-22 00:00:00,360.75,357.1,360.85,357.0,521,46689863,N,101V09,2025-06-05,20:19:48
2024-04-19 00:00:00,355.9,359.6,359.6,350.0,1893,167317538,N,101V09,2025-06-05,20:19:48
2024-09-12 00:00:00,342.95,340.4,343.1,339.45,128530,10955720375,N,101V09,2025-06-05,20:26:04
2024-09-11 00:00:00,335.85,339.8,339.8,332.85,250888,21077418025,N,101V09,2025-06-05,20:26:04
2024-09-10 00:00:00,339.15,341.75,342.75,337.75,302860,25735558350,N,101V09,2025-06-05,20:26:04
2024-09-09 00:00:00,341.5,334.0,341.8,333.55,308062,26039584323,N,101V09,2025-06-05,20:26:04
2024-09-06 00:00:00,342.2,347.0,347.75,340.45,340197,29219355075,N,101V09,2025-06-05,20:26:04
2024-09-05 00:00:00,346.1,348.7,351.55,344.2,312442,27178943470,N,101V09,2025-06-05,20:26:04
2024-09-04 00:00:00,346.8,349.0,351.2,346.1,362222,31561877600,N,101V09,2025-06-05,20:26:04
2024-09-03 00:00:00,359.25,363.05,364.0,359.15,177594,16053472688,N,101V09,2025-06-05,20:26:04
2024-09-02 00:00:00,362.7,362.0,363.25,358.35,207757,18759155813,N,101V09,2025-06-05,20:26:04
2024-08-30 00:00:00,362.8,362.6,364.15,361.5,189546,17198148293,N,101V09,2025-06-05,20:26:04
2024-08-29 00:00:00,361.65,361.5,362.35,359.05,221595,19996595875,N,101V09,2025-06-05,20:26:04
2024-08-28 00:00:00,367.45,364.95,367.45,362.75,208036,18958294738,N,101V09,2025-06-05,20:26:04
2024-08-27 00:00:00,366.35,366.2,367.0,364.4,171362,15666219413,N,101V09,2025-06-05,20:26:04
2024-08-26 00:00:00,367.1,369.4,370.8,366.0,211732,19477055075,N,101V09,2025-06-05,20:26:04
2024-08-23 00:00:00,368.85,366.0,370.6,365.95,172171,15861246513,N,101V09,2025-06-05,20:26:04
2024-08-22 00:00:00,369.45,371.2,371.25,367.45,196201,18100886700,N,101V09,2025-06-05,20:26:04
2024-08-21 00:00:00,369.2,367.45,369.8,366.7,178119,16401477150,N,101V09,2025-06-05,20:26:04
2024-08-20 00:00:00,369.65,371.0,371.45,368.15,197941,18295187663,N,101V09,2025-06-05,20:26:04
2024-08-19 00:00:00,365.05,371.0,371.8,364.3,242348,22275094363,N,101V09,2025-06-05,20:26:04
2024-08-16 00:00:00,369.25,368.1,370.0,367.1,249682,23016090033,N,101V09,2025-06-05,20:26:04
2024-08-14 00:00:00,360.95,362.95,363.15,359.35,251637,22696947713,N,101V09,2025-06-05,20:26:04
2024-08-13 00:00:00,357.35,358.15,359.1,355.4,215281,19216595963,N,101V09,2025-06-05,20:26:04
2024-08-12 00:00:00,355.85,353.25,357.4,352.55,217970,19387962950,N,101V09,2025-06-05,20:26:04
2024-08-09 00:00:00,352.95,356.45,356.95,350.05,307630,27098276743,N,101V09,2025-06-05,20:26:04
2024-08-08 00:00:00,346.05,343.4,349.6,341.05,466468,40302004738,N,101V09,2025-06-05,20:26:04
2024-08-07 00:00:00,350.5,335.1,353.75,334.3,555860,48413340150,N,101V09,2025-06-05,20:26:04
2024-08-06 00:00:00,340.0,343.9,352.15,338.4,641528,55280793713,N,101V09,2025-06-05,20:26:04
2024-08-05 00:00:00,330.45,359.65,360.0,324.6,646511,55650019213,N,101V09,2025-06-05,20:26:04
2024-08-02 00:00:00,366.7,374.1,374.7,365.15,384276,35485023170,N,101V09,2025-06-05,20:26:04
2024-08-01 00:00:00,382.55,386.0,386.25,382.1,279488,26801982568,N,101V09,2025-06-05,20:26:04
2024-07-31 00:00:00,382.0,375.7,382.15,374.75,304966,28857558038,N,101V09,2025-06-05,20:26:04
2024-07-30 00:00:00,376.9,375.9,377.55,375.2,229488,21585429238,N,101V09,2025-06-05,20:26:04
2024-07-29 00:00:00,380.25,378.95,381.85,377.25,246055,23387166460,N,101V09,2025-06-05,20:26:04
2024-07-26 00:00:00,375.95,373.5,377.15,373.1,264204,24801269250,N,101V09,2025-06-05,20:26:04
2024-07-25 00:00:00,374.35,375.35,376.0,372.4,291570,27270461675,N,101V09,2025-06-05,20:26:04
2024-07-24 00:00:00,380.95,380.25,383.8,379.15,265252,25294510025,N,101V09,2025-06-05,20:26:04
2024-07-23 00:00:00,383.2,384.5,386.7,382.4,264943,25463079988,N,101V09,2025-06-05,20:26:04
2024-07-22 00:00:00,382.2,383.35,386.3,380.2,315086,30116773675,N,101V09,2025-06-05,20:26:04
2024-07-19 00:00:00,386.0,387.3,387.45,383.45,238581,23000344600,N,101V09,2025-06-05,20:26:04
2024-07-18 00:00:00,390.3,390.0,391.2,387.1,317896,30897556075,N,101V09,2025-06-05,20:26:04
2024-07-17 00:00:00,394.2,397.8,398.45,393.6,237807,23534420413,N,101V09,2025-06-05,20:26:04
2024-07-16 00:00:00,397.2,395.55,398.65,395.35,260675,25871089050,N,101V09,2025-06-05,20:26:04
2024-07-15 00:00:00,397.25,396.6,397.35,393.6,253257,25030893043,N,101V09,2025-06-05,20:26:04
2024-07-12 00:00:00,395.25,396.25,397.85,392.95,304612,30082280300,N,101V09,2025-06-05,20:26:04
2024-07-11 00:00:00,400.55,401.7,402.45,399.1,261983,26242848573,N,101V09,2025-06-05,20:26:04
2024-07-10 00:00:00,398.35,396.5,398.5,395.8,204144,20276425888,N,101V09,2025-06-05,20:26:04
2024-07-09 00:00:00,398.05,398.9,399.7,395.7,230399,22903317138,N,101V09,2025-06-05,20:26:04
2024-07-08 00:00:00,396.7,397.1,398.9,396.5,214469,21316451313,N,101V09,2025-06-05,20:26:04
2024-07-05 00:00:00,398.0,390.7,399.55,390.55,357674,35440409150,N,101V09,2025-06-05,20:26:04
2024-07-04 00:00:00,391.05,388.7,391.1,388.15,265711,25877306113,N,101V09,2025-06-05,20:26:04
2024-07-03 00:00:00,385.3,386.0,386.55,382.2,261528,25141092775,N,101V09,2025-06-05,20:26:04
2024-07-02 00:00:00,383.5,384.2,386.3,382.7,261345,25090244975,N,101V09,2025-06-05,20:26:04
2024-07-01 00:00:00,386.7,384.3,387.05,383.7,210015,20255280163,N,101V09,2025-06-05,20:26:04
2024-06-28 00:00:00,386.35,385.55,386.35,383.65,240708,23168446775,N,101V09,2025-06-05,20:26:04
2024-06-27 00:00:00,383.8,381.7,384.3,379.5,266342,25448050500,N,101V09,2025-06-05,20:26:04
2024-06-26 00:00:00,384.75,380.5,384.75,378.95,249952,23872022025,N,101V09,2025-06-05,20:26:04
2024-06-25 00:00:00,381.95,379.65,382.4,379.15,212546,20258499775,N,101V09,2025-06-05,20:26:04
2024-06-24 00:00:00,380.7,381.45,381.9,378.85,240260,22835116163,N,101V09,2025-06-05,20:26:04
2024-06-21 00:00:00,383.45,383.25,384.65,381.4,240866,23053566768,N,101V09,2025-06-05,20:26:04
2024-06-20 00:00:00,386.8,385.2,387.9,384.45,216117,20868875688,N,101V09,2025-06-05,20:26:04
2024-06-19 00:00:00,385.7,382.6,385.9,382.25,248824,23912175143,N,101V09,2025-06-05,20:26:04
2024-06-18 00:00:00,379.6,379.15,380.2,377.15,204416,19375332800,N,101V09,2025-06-05,20:26:04
2024-06-17 00:00:00,375.95,376.0,377.4,374.8,222146,20890835395,N,101V09,2025-06-05,20:26:04
2024-06-14 00:00:00,377.45,375.5,379.05,375.5,230436,21746520538,N,101V09,2025-06-05,20:26:04
2024-06-13 00:00:00,376.95,377.85,381.0,376.35,138654,13122965563,N,101V09,2025-06-05,20:26:04
2024-06-12 00:00:00,374.05,370.35,374.05,369.9,54726,5088781335,N,101V09,2025-06-05,20:26:04
2024-06-11 00:00:00,371.35,370.05,371.65,368.95,55000,5095301503,N,101V09,2025-06-05,20:26:04
2024-06-10 00:00:00,370.4,370.5,372.75,368.45,36459,3376784235,N,101V09,2025-06-05,20:26:04
2024-06-07 00:00:00,374.3,372.35,375.65,371.7,7461,696800663,N,101V09,2025-06-05,20:26:04
2024-06-05 00:00:00,368.8,368.05,370.15,365.85,2509,231289000,N,101V09,2025-06-05,20:26:04
2024-06-04 00:00:00,365.45,367.45,367.45,364.75,1584,144976325,N,101V09,2025-06-05,20:26:04
2024-06-03 00:00:00,368.4,363.5,369.65,363.5,1846,169444613,N,101V09,2025-06-05,20:26:04
2024-05-31 00:00:00,362.25,363.55,365.75,361.25,1930,175360550,N,101V09,2025-06-05,20:26:04
2024-05-30 00:00:00,362.35,365.0,365.5,361.6,2000,181960950,N,101V09,2025-06-05,20:26:04
2024-05-29 00:00:00,368.2,374.0,374.0,367.95,3902,360455225,N,101V09,2025-06-05,20:26:04
